Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Numeric,Customer_Segment,Cluster,PCA1,PCA2,Cluster_Name
CUST1685,5,3,253.44947848627817,5,2,1,521,2.6666666666666665,New Customers,1,-0.789518267358175,-1.4942583880066027,At Risk
CUST1686,63,4,504.4641563302,3,3,3,333,3.0,Loyal Customers,1,-0.2747364480111283,-0.38870036899971266,At Risk
CUST1687,22,7,770.0667138575417,4,5,4,454,4.333333333333333,Champions,0,1.4040101495021353,-0.1779198547550237,VIP Customers
CUST1688,50,11,1021.6653346888711,3,5,5,355,4.333333333333333,Loyal Customers,0,2.9432652916848188,0.9390892847155031,VIP Customers
CUST1689,138,6,683.5602812734799,1,4,4,144,3.0,At Risk,0,0.2669754132013426,0.9459950660519533,VIP Customers
CUST1690,59,8,787.5884731437213,3,5,5,355,4.333333333333333,Loyal Customers,0,1.516894299956408,0.39461858615593665,VIP Customers
CUST1691,118,3,505.4247460392398,2,2,3,223,2.3333333333333335,About to Sleep,1,-0.8695677498858948,0.13293406085701936,At Risk
CUST1692,191,2,215.0875496776306,1,1,1,111,1.0,About to Sleep,1,-2.217156340983932,0.5042866809952686,At Risk
CUST1693,45,6,571.3873039170446,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.5454237332330756,-0.2755753312435542,VIP Customers
CUST1694,67,10,1019.381752391129,3,5,5,355,4.333333333333333,Loyal Customers,0,2.557300451442304,1.0142062912939822,VIP Customers
CUST1695,83,1,68.26210758996018,2,1,1,211,1.3333333333333333,About to Sleep,1,-2.21495663522445,-1.054797126863569,At Risk
CUST1696,58,6,539.1910770789735,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.3996059245510259,-0.1639682348019877,VIP Customers
CUST1697,77,6,576.5736041465832,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.3750161244392689,0.10347165172865688,VIP Customers
CUST1698,197,2,145.4583826428724,1,1,1,111,1.0,About to Sleep,1,-2.4067421159781954,0.4881313938033844,At Risk
CUST1699,77,9,934.6800239348967,3,5,5,355,4.333333333333333,Loyal Customers,0,2.027127799403486,0.9059827615937388,VIP Customers
CUST1700,83,9,1083.664394054291,2,5,5,255,4.0,At Risk,0,2.3256471563749885,1.159919303004193,VIP Customers
CUST1701,89,6,778.8679113362988,2,4,5,245,3.6666666666666665,At Risk,0,0.7584396049567317,0.4931412467459038,VIP Customers
CUST1702,86,5,519.0349394963673,2,3,3,233,2.6666666666666665,At Risk,1,-0.08882162347612364,0.017162459421335752,At Risk
CUST1703,63,5,395.04909225943345,3,3,2,332,2.6666666666666665,Promising,1,-0.23484530307458,-0.40385369961480966,At Risk
CUST1704,26,2,275.93934006604985,4,1,1,411,2.0,New Customers,1,-1.1429190841122132,-1.3419544513544956,At Risk
CUST1705,191,6,912.5066571896646,1,4,5,145,3.3333333333333335,At Risk,0,0.47673465728662184,1.8460369311073312,VIP Customers
CUST1706,21,5,503.9961150406463,4,3,3,433,3.3333333333333335,Loyal Customers,0,0.24726227367472775,-0.758341497612479,VIP Customers
CUST1707,32,5,413.2837606685023,4,3,2,432,3.0,Promising,1,-0.017832081759368523,-0.7423196503020136,At Risk
CUST1708,2,3,304.5892631524222,5,2,2,522,3.0,New Customers,1,-0.6582756038553297,-1.4660113464494462,At Risk
CUST1709,82,7,587.1614269276376,2,5,3,253,3.3333333333333335,At Risk,0,0.6544058827132648,0.29480394659109527,VIP Customers
CUST1710,16,5,378.6075428584674,5,3,2,532,3.3333333333333335,Promising,1,-0.004261124052200704,-0.9714810092952747,At Risk
CUST1711,38,8,835.1809566231814,4,5,5,455,4.666666666666667,Champions,0,1.7425846068177377,0.2088733407383084,VIP Customers
CUST1712,84,5,702.1346051051787,2,3,4,234,3.0,At Risk,0,0.33136480234091314,0.2200877793916796,VIP Customers
CUST1713,170,6,489.01897028170083,1,4,3,143,2.6666666666666665,At Risk,1,-0.34937014299251934,1.078283332984068,At Risk
CUST1714,276,2,306.6939399368899,1,1,2,112,1.3333333333333333,About to Sleep,1,-2.4960275041834246,1.6072876907302533,At Risk
CUST1715,42,7,759.063977586464,4,5,4,454,4.333333333333333,Champions,0,1.2657019911664238,0.04138617132223534,VIP Customers
CUST1716,65,6,396.29025499947977,3,4,2,342,3.0,Promising,1,0.04073718327623034,-0.2590039278382731,At Risk
CUST1717,9,11,1491.5054503312592,5,5,5,555,5.0,Champions,0,4.225462816247506,1.0421213066009607,VIP Customers
CUST1718,29,5,531.0283547611651,4,3,3,433,3.3333333333333335,Loyal Customers,0,0.26212117724407297,-0.631783949927568,VIP Customers
CUST1719,139,2,176.77866740742328,1,1,1,111,1.0,About to Sleep,1,-2.006960521877574,-0.1485821099477815,At Risk
CUST1720,15,7,518.2397267785492,5,5,3,553,4.333333333333333,Loyal Customers,0,0.8815580362316656,-0.5705609870593107,VIP Customers
CUST1721,28,2,208.79130967642521,4,1,1,411,2.0,New Customers,1,-1.30421674692278,-1.4016242822391005,At Risk
CUST1722,160,3,263.7375672715718,1,2,1,121,1.3333333333333333,About to Sleep,1,-1.6480483335329337,0.32342455143241,At Risk
CUST1723,11,8,564.1584335860146,5,5,3,553,4.333333333333333,Loyal Customers,0,1.2910160456876028,-0.4403830651546514,VIP Customers
CUST1724,32,6,487.0441485053854,4,4,3,443,3.6666666666666665,Loyal Customers,0,0.4310404981339122,-0.5311640642560591,VIP Customers
CUST1725,5,7,539.683956009397,5,5,3,553,4.333333333333333,Loyal Customers,0,0.9863082290717979,-0.6605169741843587,VIP Customers
CUST1726,65,5,517.5469656334242,3,3,3,333,3.0,Loyal Customers,1,0.02728524486666038,-0.22922052437614995,At Risk
CUST1727,42,2,97.71391584934915,4,1,1,411,2.0,New Customers,1,-1.631842050802756,-1.3758280103082141,At Risk
CUST1728,25,8,700.4228445312912,4,5,4,454,4.333333333333333,Champions,0,1.515638355705066,-0.10900187286423288,VIP Customers
CUST1729,339,1,126.73712040898008,1,1,1,111,1.0,About to Sleep,1,-3.540295445061068,1.9985628200506784,At Risk
CUST1730,400,1,141.31152673782802,1,1,1,111,1.0,About to Sleep,1,-3.8546678602745406,2.7269130704882474,At Risk
CUST1731,44,3,280.96835108148684,3,2,1,321,2.0,New Customers,1,-0.9498729630283215,-1.0061051669129704,At Risk
CUST1732,30,6,665.7225527496089,4,4,4,444,4.0,Champions,0,0.8413554384523377,-0.33370110760610017,VIP Customers
CUST1733,57,3,337.369453526879,3,2,2,322,2.3333333333333335,New Customers,1,-0.8978768043565301,-0.785038176143906,At Risk
CUST1734,258,3,369.2683597844821,1,2,2,122,1.6666666666666667,About to Sleep,1,-1.9697623659747228,1.5950135985416793,At Risk
CUST1735,80,3,396.76623181138865,2,2,2,222,2.0,About to Sleep,1,-0.896063114839057,-0.4438202764844508,At Risk
CUST1736,15,6,498.3070448517466,5,4,3,543,4.0,Loyal Customers,0,0.552868221956087,-0.7152137219644826,VIP Customers
CUST1737,33,4,339.855784119214,4,3,2,432,3.0,Promising,1,-0.4716495774261528,-0.9414195678437398,At Risk
CUST1738,309,1,66.39374717060099,1,1,1,111,1.0,About to Sleep,1,-3.504412921720843,1.5746605490068488,At Risk
CUST1739,18,4,674.7154434196062,5,3,4,534,4.0,Loyal Customers,0,0.3613083368773317,-0.7023831524571683,VIP Customers
CUST1740,21,2,225.9692719978795,4,1,1,411,2.0,New Customers,1,-1.2260532805918685,-1.4619161939394794,At Risk
CUST1741,314,1,178.47808538070572,1,1,1,111,1.0,About to Sleep,1,-3.2825942941704462,1.7713629958653512,At Risk
CUST1742,81,3,393.91072994628564,2,2,2,222,2.0,About to Sleep,1,-0.9081257818293837,-0.43570319890211234,At Risk
CUST1743,168,2,123.80050327948706,1,1,1,111,1.0,About to Sleep,1,-2.2901724076673386,0.12366911312882288,At Risk
CUST1744,22,7,657.7224085402152,4,5,4,454,4.333333333333333,Champions,0,1.1531755823186345,-0.3167185734950254,VIP Customers
CUST1745,20,6,504.4193378853931,4,4,3,443,3.6666666666666665,Loyal Customers,0,0.5380798224719974,-0.6494372179137062,VIP Customers
CUST1746,42,5,768.087564197621,4,3,4,434,3.6666666666666665,Loyal Customers,0,0.7174782178697554,-0.18751816230336366,VIP Customers
CUST1747,202,2,74.76121541417248,1,1,1,111,1.0,About to Sleep,1,-2.5930253470524054,0.45901163549879154,At Risk
CUST1748,17,4,252.8656497197744,5,3,1,531,3.0,Promising,1,-0.5748815016123969,-1.235213527255607,At Risk
CUST1749,117,5,456.9943092693484,2,3,3,233,2.6666666666666665,At Risk,1,-0.4036417558014282,0.30150718557178374,At Risk
CUST1750,33,10,1026.718810960311,4,5,5,455,4.666666666666667,Champions,0,2.7670435477735875,0.6273416559112033,VIP Customers
CUST1751,97,6,801.5624442838697,2,4,5,245,3.6666666666666665,At Risk,0,0.7636135779202216,0.6143396608222674,VIP Customers
CUST1752,12,8,803.6800616194372,5,5,5,555,5.0,Champions,0,1.8201162111305753,-0.13281480500662332,VIP Customers
CUST1753,178,3,207.6728662820924,1,2,1,121,1.3333333333333333,About to Sleep,1,-1.8755935177286192,0.4637676267252429,At Risk
CUST1754,78,4,528.4443487745824,3,3,3,333,3.0,Loyal Customers,1,-0.3065016481280555,-0.18439867735590154,At Risk
CUST1755,39,7,690.7598892039078,4,5,4,454,4.333333333333333,Champions,0,1.1302586654305162,-0.07793685303249454,VIP Customers
CUST1756,42,3,278.9668714849703,4,2,1,421,2.3333333333333335,New Customers,1,-0.9429675265022305,-1.03186791189828,At Risk
CUST1757,120,4,370.99345345682997,2,3,2,232,2.3333333333333335,At Risk,1,-0.8969053048616703,0.11016373908384966,At Risk
CUST1758,10,10,1040.5905790492923,5,5,5,555,5.0,Champions,0,2.9288187830872197,0.37664530366670657,VIP Customers
CUST1759,8,5,478.8567404328405,5,3,3,533,3.6666666666666665,Loyal Customers,0,0.265065131066993,-0.9407853667448972,VIP Customers
CUST1760,21,9,901.2131997657204,4,5,5,455,4.666666666666667,Champions,0,2.2708830322505853,0.21251628929646157,VIP Customers
CUST1761,85,4,440.51296975030414,2,3,3,233,2.6666666666666665,At Risk,1,-0.5426384323345603,-0.21152093014824525,At Risk
CUST1762,49,5,468.92541592955274,3,3,3,333,3.0,Loyal Customers,1,0.009720033455683424,-0.4756110094368278,At Risk
CUST1763,38,6,474.16077199820114,4,4,3,443,3.6666666666666665,Loyal Customers,0,0.36815278554935343,-0.47721127612655845,VIP Customers
CUST1764,21,5,661.0818860597518,4,3,4,434,3.6666666666666665,Loyal Customers,0,0.5979924800075528,-0.5642657615246395,VIP Customers
CUST1765,99,5,744.9267336588506,2,3,4,234,3.0,At Risk,0,0.3416015874472596,0.4476311709295169,VIP Customers
CUST1766,261,1,234.3997366076704,1,1,1,111,1.0,About to Sleep,1,-2.856319979714068,1.2232688068918083,At Risk
CUST1767,81,5,516.1224922224062,2,3,3,233,2.6666666666666665,At Risk,1,-0.066888830478562,-0.04466071125526154,At Risk
CUST1768,54,3,260.7766600313224,3,2,1,321,2.0,New Customers,1,-1.0518265755563045,-0.9146016986391386,At Risk
CUST1769,151,5,547.4270545100389,1,3,3,133,2.3333333333333335,At Risk,1,-0.39509122031047733,0.809164089525195,At Risk
CUST1770,3,3,482.3571510647004,5,2,3,523,3.3333333333333335,Potential Loyalists,1,-0.2670549030767813,-1.2347383643042271,At Risk
CUST1771,133,3,263.9659550614674,2,2,1,221,1.6666666666666667,About to Sleep,1,-1.4939866882787396,0.00929219809833141,At Risk
CUST1772,49,5,1140.6895603622293,3,3,5,335,3.6666666666666665,Loyal Customers,0,1.509588388529108,0.35433762284465925,VIP Customers
CUST1773,50,9,797.4497787708757,3,5,5,355,4.333333333333333,Loyal Customers,0,1.8742813498927409,0.42202353470460785,VIP Customers
CUST1774,71,4,343.67394778282187,3,3,2,332,2.6666666666666665,Promising,1,-0.6792344703273482,-0.4941929915175429,At Risk
CUST1775,102,6,571.9368896197934,2,4,3,243,3.0,At Risk,0,0.22248607447347962,0.3888676576474332,VIP Customers
CUST1776,75,4,439.6326535790474,3,3,3,333,3.0,Loyal Customers,1,-0.48773293493927716,-0.3290583624521367,At Risk
CUST1777,105,6,697.5449269902091,2,4,4,244,3.3333333333333335,At Risk,0,0.4858736800878824,0.5789883488335289,VIP Customers
CUST1778,6,4,428.26722971462675,5,3,2,532,3.3333333333333335,Promising,1,-0.12069892141982118,-1.1466038494138855,At Risk
CUST1779,81,4,447.11053345856726,2,3,3,233,2.6666666666666665,At Risk,1,-0.5051594475222412,-0.24994972605397137,At Risk
CUST1780,48,2,443.633419425695,3,1,3,313,2.3333333333333335,New Customers,1,-0.8936195969598107,-0.878582792756964,At Risk
CUST1781,146,4,709.8427122539688,1,3,4,134,2.6666666666666665,At Risk,1,-0.2882108153024996,0.8315734824733025,At Risk
CUST1782,2,10,1042.7191423078566,5,5,5,555,5.0,Champions,0,2.979068096381391,0.2861152348957814,VIP Customers
CUST1783,27,4,494.5267484432307,4,3,3,433,3.3333333333333335,Loyal Customers,1,-0.09218838012805557,-0.8201971615864481,At Risk
CUST1784,187,5,313.90915801371784,1,3,2,132,2.0,At Risk,1,-1.1212093937811975,0.9398776405990531,At Risk
CUST1785,57,4,384.0749426615247,3,3,2,332,2.6666666666666665,Promising,1,-0.5094105244265689,-0.6073082743362779,At Risk
CUST1786,6,4,298.5135402807584,5,3,2,532,3.3333333333333335,Promising,1,-0.4104039530872088,-1.3069114484002262,At Risk
CUST1787,29,3,300.1811216677491,4,2,2,422,2.6666666666666665,New Customers,1,-0.8216695130458379,-1.1570429794504578,At Risk
CUST1788,188,5,399.54192912112427,1,3,2,132,2.0,At Risk,1,-0.9357015867792688,1.0573198760290285,At Risk
CUST1789,13,4,680.8338664743967,5,3,4,534,4.0,Loyal Customers,0,0.40340463031939117,-0.7530488975108355,VIP Customers
CUST1790,2,3,165.09729615,5,2,1,521,2.6666666666666665,New Customers,1,-0.9697235857516707,-1.6383503558880737,At Risk
CUST1791,141,3,403.50634308371286,1,2,2,122,1.6666666666666667,About to Sleep,1,-1.2279274002825364,0.2748508886358418,At Risk
CUST1792,123,7,971.099382597909,2,5,5,255,4.0,At Risk,0,1.2784647757194902,1.2465944370865172,VIP Customers
CUST1793,8,6,826.1976115735092,5,4,5,545,4.666666666666667,Champions,0,1.3247692250768546,-0.39162759672015707,VIP Customers
CUST1794,47,3,405.1756527568715,3,2,2,322,2.3333333333333335,New Customers,1,-0.6896128228498316,-0.8177150513819071,At Risk
CUST1795,210,3,176.71356183597754,1,2,1,121,1.3333333333333333,About to Sleep,1,-2.1267045238045053,0.7981575743195372,At Risk
CUST1796,76,7,807.901258130121,3,5,5,355,4.333333333333333,Loyal Customers,0,1.181381060190014,0.49765286738717596,VIP Customers
CUST1797,80,3,441.5019534415136,2,2,3,223,2.3333333333333335,About to Sleep,1,-0.7961803006542303,-0.3885503558006021,At Risk
CUST1798,10,5,561.6239565041235,5,3,3,533,3.6666666666666665,Loyal Customers,0,0.43848782505612305,-0.8152384741864104,VIP Customers
CUST1799,15,3,207.1999224662725,5,2,1,521,2.6666666666666665,New Customers,1,-0.9496520721351032,-1.4349487924947055,At Risk
CUST1800,37,12,1636.4362185454215,4,5,5,455,4.666666666666667,Champions,0,4.674000864094413,1.6672657091275842,VIP Customers
CUST1801,230,2,161.03115493133325,1,1,1,111,1.0,About to Sleep,1,-2.559646631499661,0.891655598372815,At Risk
CUST1802,96,4,394.8888565390786,2,3,2,232,2.3333333333333335,At Risk,1,-0.7070628924435748,-0.1397936326531989,At Risk
CUST1803,75,7,806.0935113791138,3,5,5,355,4.333333333333333,Loyal Customers,0,1.1830319493426735,0.4837744569873532,VIP Customers
CUST1804,199,2,235.37651918907193,1,1,1,111,1.0,About to Sleep,1,-2.217353343092384,0.6225130786277235,At Risk
CUST1805,143,4,469.43549914000045,1,3,3,133,2.3333333333333335,At Risk,1,-0.8079140523974738,0.4996211384890838,At Risk
CUST1806,93,3,318.67750152850704,2,2,2,222,2.0,About to Sleep,1,-1.1443465198504559,-0.38891227716150273,At Risk
CUST1807,16,13,1456.4293209919335,5,5,5,555,5.0,Champions,0,4.67570857605873,1.3203532187875964,VIP Customers
CUST1808,34,2,265.360148085115,4,1,1,411,2.0,New Customers,1,-1.2120363746662643,-1.2618649334944458,At Risk
CUST1809,37,6,675.9621764472904,4,4,4,444,4.0,Champions,0,0.8244080551520778,-0.23953542010862364,VIP Customers
CUST1810,205,2,215.0766448790992,1,1,1,111,1.0,About to Sleep,1,-2.296800097197785,0.6673029600156903,At Risk
CUST1811,76,9,1057.7583338888967,3,5,5,355,4.333333333333333,Loyal Customers,0,2.3076156077250545,1.0463981056497802,VIP Customers
CUST1812,40,3,230.50121851449285,4,2,1,421,2.3333333333333335,New Customers,1,-1.0398040712441399,-1.1150360386107971,At Risk
CUST1813,146,4,496.680719357406,1,3,3,133,2.3333333333333335,At Risk,1,-0.7641441176372776,0.5682169072153201,At Risk
CUST1814,19,5,567.474062880952,5,3,3,533,3.6666666666666665,Loyal Customers,0,0.40036563090669064,-0.7032059664778849,VIP Customers
CUST1815,59,4,351.8744444517044,3,3,2,332,2.6666666666666665,Promising,1,-0.5926797630665271,-0.6238012599328137,At Risk
CUST1816,58,6,612.6780445632148,3,4,4,344,3.6666666666666665,Loyal Customers,0,0.5636825248777785,-0.07317683329667475,VIP Customers
CUST1817,85,4,721.4575462956122,2,3,4,234,3.0,At Risk,0,0.08463511803582757,0.13557941598231252,VIP Customers
CUST1818,3,6,422.9632359025461,5,4,2,542,3.6666666666666665,Promising,0,0.4528910023767675,-0.9480389940815394,VIP Customers
CUST1819,80,5,677.2028853121419,2,3,4,234,3.0,At Risk,0,0.29844739137406207,0.1427053031867192,VIP Customers
CUST1820,59,6,590.1729450437931,3,4,4,344,3.6666666666666665,Loyal Customers,0,0.5077476001078595,-0.08933636653561793,VIP Customers
CUST1821,29,5,466.3582189347165,4,3,3,433,3.3333333333333335,Loyal Customers,1,0.11773018667355531,-0.7116823655001159,At Risk
CUST1822,30,5,259.7604987715041,4,4,1,441,3.0,Promising,1,-0.349233963747198,-0.9552839555720596,At Risk
CUST1823,3,5,599.7612457476827,5,4,4,544,4.333333333333333,Champions,0,0.5634478217684712,-0.8496356356880683,VIP Customers
CUST1824,80,10,1038.7589326059779,2,5,5,255,4.0,At Risk,0,2.5266321663587816,1.1895311062241052,VIP Customers
CUST1825,175,2,371.05963971199174,1,1,2,112,1.3333333333333333,About to Sleep,1,-1.7779190742694608,0.5106667745394373,At Risk
CUST1826,89,4,563.2268466441368,2,3,3,233,2.6666666666666665,At Risk,1,-0.2913998079749333,-0.01333092317536039,At Risk
CUST1827,2,9,1348.1147163487,5,5,5,555,5.0,Champions,0,3.3767486312544506,0.543397827025512,VIP Customers
CUST1828,67,9,1015.034228337425,3,5,5,355,4.333333333333333,Loyal Customers,0,2.263408095912347,0.8888086484741329,VIP Customers
CUST1829,130,6,386.5850237206542,2,4,2,242,2.6666666666666665,At Risk,1,-0.3505935240534558,0.48592933651392006,At Risk
CUST1830,8,6,481.1841611040235,5,4,3,543,4.0,Loyal Customers,0,0.5544471399782285,-0.8178835136352989,VIP Customers
CUST1831,62,6,524.2756309610271,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.3435553492319792,-0.13581598489325733,VIP Customers
CUST1832,1,5,341.01287309233925,5,4,2,542,3.6666666666666665,Promising,1,-0.0028933839292069876,-1.192603064047261,At Risk
CUST1834,75,3,322.4843208331315,3,2,2,322,2.3333333333333335,New Customers,1,-1.033479106702642,-0.5938187230803481,At Risk
CUST1835,68,6,585.2335932292581,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.4455354525964763,0.009366022048221284,VIP Customers
CUST1836,285,3,414.3159712569608,1,2,2,122,1.6666666666666667,About to Sleep,1,-2.0227349026470454,1.9650833727315855,At Risk
CUST1837,52,8,662.4554162996534,3,5,4,354,4.0,Loyal Customers,0,1.2773156003893809,0.1585047930796809,VIP Customers
CUST1838,142,3,370.93866995399645,1,2,2,122,1.6666666666666667,About to Sleep,1,-1.3063293409742773,0.24625928489371796,At Risk
CUST1839,105,7,722.5614505932244,2,5,4,254,3.6666666666666665,At Risk,0,0.8259143431926947,0.7299220492842372,VIP Customers
CUST1840,3,2,386.94546086142884,5,1,2,512,2.6666666666666665,New Customers,1,-0.7642690080940291,-1.4726436197617168,At Risk
CUST1841,30,6,1077.919169046745,4,4,5,445,4.333333333333333,Champions,0,1.761679433080748,0.17555801371211155,VIP Customers
CUST1842,220,2,249.08832109826702,1,1,1,111,1.0,About to Sleep,1,-2.306167696619695,0.8839983114099312,At Risk
CUST1843,21,5,742.8884371272098,4,4,4,444,4.0,Champions,0,0.7806444691032214,-0.46319571226286793,VIP Customers
CUST1844,47,4,586.1508673639655,3,3,3,333,3.0,Loyal Customers,1,-0.0013584194400170072,-0.474098095410677,At Risk
CUST1845,73,1,275.33240624746435,3,1,1,311,1.6666666666666667,New Customers,1,-1.695753438726563,-0.91541651763522,At Risk
CUST1846,106,9,1478.5778908063326,2,5,5,255,4.0,At Risk,0,3.0765792869377524,1.9156601329323801,VIP Customers
CUST1847,233,2,215.51355950128493,1,1,1,111,1.0,About to Sleep,1,-2.455063402028438,0.9939022609253143,At Risk
CUST1848,45,6,437.184415759137,3,4,2,342,3.0,Promising,0,0.24578483947000368,-0.44137980949379724,VIP Customers
CUST1849,52,10,920.4724991295413,3,5,5,355,4.333333333333333,Loyal Customers,0,2.4217692453331896,0.7173315261112511,VIP Customers
